Title,Price,Location_Category,Link,Brand,Model,Condition,RAM,Storage,Description
ACER ThinkPad Core i5 Ryzen 5 4GB 1TB HDD,"Rs 60,999",Unknown,https://ikman.lk/en/ad/acer-thinkpad-core-i5-ryzen-5-4gb-1tb-hdd-for-sale-colombo-35470,ACER,Unknown,Used,4GB,1TB HDD,☃️💥🔥✨2026 OFFERS ✨🔥💥☃️💥✨Hurry Up Limited Stocks........⭕ ලංකාව තුල විශාලතම සහ ප්රේමුඛතම I MAC.LK ආයතනයට සාදරයෙන් පිලිගන්නවා.⭕ ඔබට දැන් ආයතනය තුලින් KOKO APP එක මගින් ගෙවීමෙ ක්රමයට ඕනෑම භාණ්ඩයක් ලබා ගත හැක.⭕වැඩි දුර විස්තර සදහා අපගෙ වෙබ්අඩවියට පිවිසෙන්න .https://imacs.lk/⭕ LIMITED STOCK OFFER💻 වසර 05 කට වැඩි අත්දැකීම් සමග ඔබ වෙත වඩා විශ්වාසවන්ත ආයතනයක් වශයෙන් ඔබ වෙත උසස්ම තත්වයේ පරිගණකයක් ලබාදීමට අප කටයුතු කරන්නෙමු.           -------------------------------------I mac.lk------------------------------------------------⭕ BRAND - ASUS VIVOBOOK - RYZEN 5 + 16GB RAM / 512GB NVME SSD - 15.6 Inch Laptop⭕ AMD RYZEN 5 ( R5 7520U ) PROCESSOR⭕ MODEL - ASUS VIVOBOOK E1504FA⭕ MEMORY - DDR5 16GB RAM CARD⭕ SSD - 512GB NVME SSD CARD⭕ SCREEN : 15.6 INCH FULLHD DISPLAY⭕ BATTERY - 3CELL 42WH⭕ WINDOWS 11👉01 YEAR HARDWARE WARRANTY👉02 YEARS SERVICE WARRANTY👉📞CALL MORE DETAILS💻👉I MAC.LK 👉🌍LOCATION : KOTTAWA (OPPOSITE TO DHARMAPALA SCHOOL )
ThinkPad Core i5 Ryzen 5 32GB 1TB SSD,"Rs 202,000",Unknown,https://ikman.lk/en/ad/thinkpad-core-i5-ryzen-5-32gb-1tb-ssd-for-sale-colombo-47255,LENOVO,Unknown,Used,32GB,1TB SSD,"🖥️ Lenovo ThinkPad T490✅ Processor: Intel Core i5 – 8th Generation ✅ RAM: 16GB DDR4✅ Storage: 256GB SSD✅ Display: 14” Full HD✅ Warranty: 3 Months Laptop Bay WarrantyWe have a vast collection of Laptops, ranging from low to high price categories.📍 Locations: Colombo - https://maps.app.goo.gl/3L1JszVsENPJGfFd9Kandy - https://maps.app.goo.gl/kteo573rgtd1zu3a7📲 Call or WhatsApp us for more information.🌐 Website:🔗 www.laptopbay.lk🔍 Google:🔗 https://g.co/kgs/v8WNFKp"
TUF Core i5 8th Gen 8GB 256 SSD,"Rs 79,500",Unknown,https://ikman.lk/en/ad/tuf-core-i5-8th-gen-8gb-256-ssd-for-sale-colombo-86492,HP,Unknown,Used,8GB,256 SSD,core i5 11th gen8gb ram1 tb storage Original chargerNo issues
ASUS Latitude Core i5 8th Gen 4GB 256 SSD,"Rs 99,500",Unknown,https://ikman.lk/en/ad/asus-latitude-core-i5-8th-gen-4gb-256-ssd-for-sale-colombo-95004,ASUS,Unknown,Used,4GB,256 SSD,"BOOT ERROR??? ERROR LOGIN??? NO DISPLAY????BlUE SCREEN????LAPTOP HINGES BROKEN????SOFTWARE WINDOWS ERROR???VIRUS-RAMSOMEWARE-TROJAN ATTACKSOLUTION FROM ME HOME OFFICE  YOUR ANY WORKPLACEDON'T SPEND YOUR VALUABLE TIME FOR TAKE OUT COMPUTER/LAPTOP ON ANY RISKS..CONTACT ME FOR ONSITE SERVICE.....COMPUTER  REPAIRING  SERVICE, WINDOWS INSTALLING WINDOWS / SOFTWARE MATTERS SOLVING PROFESSIONAL EXPERIENCE WITH 100% CONFIDENCE....TRUST FULL SERVICE IS MY KEY FOR SUCCESSGIVE YOUR WORK EXPERIENCED / PROFFESSIONALS FULL TIME PERSONS FOR GET BEST OUTPUT NOT FOR 2 TIMES****DEAR CUSTOMER DON'T WASTE YOUR VALUABLE TIME FOR UNWARRANTABLE ADVERTISING****AND DON'T THINK TWICE FOR PROFESSIONAL SERVICE TOO......******ඔබගේ වටිනා පරිගණකයට,ඔබගේ වටිනා කාලයට සහ වියදම් කල මුදලට විස්වාසනීය සේවාවක් මා විසින් ඔබට, මගේ අරමුණ විශ්වසනීය සේවයක් ඔබට ලබා දීමය්******ඔබගේ පරිගණකය /LAPTOP එක  තැන් තැන් වල උස්සන් ගිහින් රස්තියදුවෙලා මුදලුත් කාලෙත් නාස්ති කෙරගෙන සහ වගකීමක් නොමැති TECNICIANSLAGE අතපත ගෑම්  වලින් LAPTOP/DESKTOP PC එකට ඇතුලතින් සිදුවන හානීය 100% නැති කරගන්න,ඔබගේ පරිගණකය  පිළිබද නිවරදි වැටහීමක් තිබෙන TECHNICAL ENGENNER කෙනකු නිවසටම ගෙනවගන්න .එය ඔබගේ  LAPTOP/DESKTOP COMPUTER එක ඇතුලත සිදුවන පාඩුව 100% ක් සහ උපාංග PARTS / DATA100% ක් ආරක්ෂාවටත් හේතුවේ ..ඔබගේ පරිගණකයට WINDOWS ස්ථාපිත කීරීමට පෙර COMPUTER / LAPTOP එකේ CONFIGURATION එක පිළිබද නිවරදි අවබෝදයක් ලබාගන්න නැතහොත් පරිගණකය තිබුනට වඩා අකාර්යක්ෂම වනු ඇත ...VIRUS GUARD INSTALL කීරිමේදීද විශේෂ සැලකිල්ලක් දක්වන්න, එක් එක් VIRUS GUARD එයට අවේනික DETECT වන  VIRUS පමණක්   සොයා  DELETE කෙරන බැවිනිPLEASE CONCERN WHEN YOU ARE GOING TO INSTALL WINDOWS VERSIONS TO YOUR COMPUTER / LAPTOP PC KEEP YOUR MINE ABOUT PC CONFIGURATIONIF NOT WINDOWS GETTING STUCK SAME LIKE PREVIOUSED INSTALL,,QUALIFIED TECHNICIANS ASKING FOR THAT AND EXPALINING...VIRUS GUAR ALSO SAMETHINK YOUR COMPUTER CONFIGURATION AND USE SUITABLE VERSION,CALL ME FOR FURTHER ASSISTANTRepair all kind of desktop PC & laptops... Door step service and Reasonable chargesI CAN SORT OUT USUALLY PROBLEMS ALL FACE ON LAPTOPS /Sticky or broken keys on the keyboard  /Keyboard,screen Replacement /Loose or broken LCD hinge  /Charging Problems And No Power And No Display  /Damaged USB ports And Other Ports  /Over Heat Problems  /Failure Of hard disk drive/Not Detecting problem /Failure of The Back Light /Faults Power Adapters / නිවසට සහ ඔබගේ සේවා ස්ථානයට පැමිණ පරිගණක අලුත් වැඩියා කිරීම... / ඔබගේ පරිගණකයට Windows 95 / 98 / 2000 / XP / Ubuntu Linux / Vista / 7 / 8 / 8.1 / 10/ විවිධ සොෆ්ට්වෙයා වරග ඉන්ස්ටෝල් කරදීම / ඔබගේ පරිගණකයට සරිලන වයිරස් ගාඩ් ඉන්ස්ටෝල් කිරිම / වයිරස් ක්ලින් කරදීම / පරිගණකය වේගවත් කරදීම සහ වේගවත් කරගැනීමට විවිද උපක්‍රම බාවිතය පිළිබද උපදෙස් ලබාදීම /පරිගණකය බාවිතා කෙරන්නේ කෙසේද යන්න මුලික සිද්දාන්ත දැනුමක්ද ලබාදීමද සිදුකෙරේඉතාමත් අඩු මුදලකට මාගේ සේවය කොළඹ අවට ප්‍රදේශ වලට හා කොළබින් පිටත ප්‍රදේශ ලබා ගත හැක....Charging only for make sure find trouble... (If Your not Satisfaction service no need to pay) If you want any of Computer accessories free deliver and lower cost than domestic market... Professional Service with 6 year Experience. Well Coordination after service...We support to you troubleshoot below.../Desktop & Laptop Repairs and Trouble-shooting***SPECIALLY LAPTOPS CHIP-LEVEL SERVICING ON YOUR HOME OR WORKPLACE PLACEEXPERIENCE IN LAPTOP SERVICING 100%*** /Servicing Computer (if you like service agreement should be negotiate) /Replacing Motherboard,Processor,Ram,Casing Etc(2nd gen,3rd gen) /Windows Formatting /Operating System Installations (Windows 95 / 98 / 2000 / XP / Ubuntu / Linux / Vista / 7 / 8 / 8.1) < Installing Charge for all Operating systems only Rs 750... Windows Install කර ගැනීමෙන් පසු අප විසින් පහත සදහන් Software’s වර්ග Install කර දෙමි./ Office Working Related Software(office 2003/2007/2010/2013) Graphic Software's(Adobe Full Collection / 3D Studio Max (2007/2009/2010) / Auto cad ETC....පරිගණකයට පැමිණෙන විවිද ආකාරයේ VIRUS ගැන ඔබ දැනුවත්ද ???ඒවාට විසදුම් සහිත ගැටළු නිරාකරණය කෙරීමේ ක්‍රම මා විසින් ඔබට.../Windows Error Resolving.... /Data Recovery,Data Backups and System Recovery /Any kind of software Issues Resolving /Formatting & Restoring /Software Installation /Internet Issues resolving and configure WiFi network and Cable network) /ADSL Router Configuration /Removal Virus /Spyware/TrojanLAPTOP BATTERY-LAPTOP KEYBOARD-LAPTOP CHARGER-LAPTOP RAM-COMPUTER PROCESSOR DESKTOP-LAPTOP SERVICE-COMPUTER SERVICE-SSD-NVME-M.2 REPLACING SERVICE-LAPTOP DISPLAY-SCREEN-COMPUTER SERVICING-LAPTOP SERVICE-LAPTOP SERVICING-LAPTOP REPAIR-COMPUTER REPAIR-COMPUTER REPAIR-LAPTOP REPAIRING-COMPUTER REPAIRINGEtc...ඔබට පහසු වෙලාවක දවස පුරා කඩිනම් විශ්වසනීය සේවය ඔබට Full time Service for you Convenient (Onward Monday to Friday Including Saturday and Sunday)Around Colombo Area i can reach your place within 1 hour, Outstation depend on DISTANCE"
MSI Gaming Core i5 7th Gen 16GB 1TB HDD,"Rs 180,999",Unknown,https://ikman.lk/en/ad/msi-gaming-core-i5-7th-gen-16gb-1tb-hdd-for-sale-colombo-65504,MSI,Unknown,Used,16GB,1TB HDD,"BOOT ERROR??? ERROR LOGIN??? NO DISPLAY????BlUE SCREEN????LAPTOP HINGES BROKEN????SOFTWARE WINDOWS ERROR???VIRUS-RAMSOMEWARE-TROJAN ATTACKSOLUTION FROM ME HOME OFFICE  YOUR ANY WORKPLACEDON'T SPEND YOUR VALUABLE TIME FOR TAKE OUT COMPUTER/LAPTOP ON ANY RISKS..CONTACT ME FOR ONSITE SERVICE.....COMPUTER  REPAIRING  SERVICE, WINDOWS INSTALLING WINDOWS / SOFTWARE MATTERS SOLVING PROFESSIONAL EXPERIENCE WITH 100% CONFIDENCE....TRUST FULL SERVICE IS MY KEY FOR SUCCESSGIVE YOUR WORK EXPERIENCED / PROFFESSIONALS FULL TIME PERSONS FOR GET BEST OUTPUT NOT FOR 2 TIMES****DEAR CUSTOMER DON'T WASTE YOUR VALUABLE TIME FOR UNWARRANTABLE ADVERTISING****AND DON'T THINK TWICE FOR PROFESSIONAL SERVICE TOO......******ඔබගේ වටිනා පරිගණකයට,ඔබගේ වටිනා කාලයට සහ වියදම් කල මුදලට විස්වාසනීය සේවාවක් මා විසින් ඔබට, මගේ අරමුණ විශ්වසනීය සේවයක් ඔබට ලබා දීමය්******ඔබගේ පරිගණකය /LAPTOP එක  තැන් තැන් වල උස්සන් ගිහින් රස්තියදුවෙලා මුදලුත් කාලෙත් නාස්ති කෙරගෙන සහ වගකීමක් නොමැති TECNICIANSLAGE අතපත ගෑම්  වලින් LAPTOP/DESKTOP PC එකට ඇතුලතින් සිදුවන හානීය 100% නැති කරගන්න,ඔබගේ පරිගණකය  පිළිබද නිවරදි වැටහීමක් තිබෙන TECHNICAL ENGENNER කෙනකු නිවසටම ගෙනවගන්න .එය ඔබගේ  LAPTOP/DESKTOP COMPUTER එක ඇතුලත සිදුවන පාඩුව 100% ක් සහ උපාංග PARTS / DATA100% ක් ආරක්ෂාවටත් හේතුවේ ..ඔබගේ පරිගණකයට WINDOWS ස්ථාපිත කීරීමට පෙර COMPUTER / LAPTOP එකේ CONFIGURATION එක පිළිබද නිවරදි අවබෝදයක් ලබාගන්න නැතහොත් පරිගණකය තිබුනට වඩා අකාර්යක්ෂම වනු ඇත ...VIRUS GUARD INSTALL කීරිමේදීද විශේෂ සැලකිල්ලක් දක්වන්න, එක් එක් VIRUS GUARD එයට අවේනික DETECT වන  VIRUS පමණක්   සොයා  DELETE කෙරන බැවිනිPLEASE CONCERN WHEN YOU ARE GOING TO INSTALL WINDOWS VERSIONS TO YOUR COMPUTER / LAPTOP PC KEEP YOUR MINE ABOUT PC CONFIGURATIONIF NOT WINDOWS GETTING STUCK SAME LIKE PREVIOUSED INSTALL,,QUALIFIED TECHNICIANS ASKING FOR THAT AND EXPALINING...VIRUS GUAR ALSO SAMETHINK YOUR COMPUTER CONFIGURATION AND USE SUITABLE VERSION,CALL ME FOR FURTHER ASSISTANTRepair all kind of desktop PC & laptops... Door step service and Reasonable chargesI CAN SORT OUT USUALLY PROBLEMS ALL FACE ON LAPTOPS /Sticky or broken keys on the keyboard  /Keyboard,screen Replacement /Loose or broken LCD hinge  /Charging Problems And No Power And No Display  /Damaged USB ports And Other Ports  /Over Heat Problems  /Failure Of hard disk drive/Not Detecting problem /Failure of The Back Light /Faults Power Adapters / නිවසට සහ ඔබගේ සේවා ස්ථානයට පැමිණ පරිගණක අලුත් වැඩියා කිරීම... / ඔබගේ පරිගණකයට Windows 95 / 98 / 2000 / XP / Ubuntu Linux / Vista / 7 / 8 / 8.1 / 10/ විවිධ සොෆ්ට්වෙයා වරග ඉන්ස්ටෝල් කරදීම / ඔබගේ පරිගණකයට සරිලන වයිරස් ගාඩ් ඉන්ස්ටෝල් කිරිම / වයිරස් ක්ලින් කරදීම / පරිගණකය වේගවත් කරදීම සහ වේගවත් කරගැනීමට විවිද උපක්‍රම බාවිතය පිළිබද උපදෙස් ලබාදීම /පරිගණකය බාවිතා කෙරන්නේ කෙසේද යන්න මුලික සිද්දාන්ත දැනුමක්ද ලබාදීමද සිදුකෙරේඉතාමත් අඩු මුදලකට මාගේ සේවය කොළඹ අවට ප්‍රදේශ වලට හා කොළබින් පිටත ප්‍රදේශ ලබා ගත හැක....Charging only for make sure find trouble... (If Your not Satisfaction service no need to pay) If you want any of Computer accessories free deliver and lower cost than domestic market... Professional Service with 6 year Experience. Well Coordination after service...We support to you troubleshoot below.../Desktop & Laptop Repairs and Trouble-shooting***SPECIALLY LAPTOPS CHIP-LEVEL SERVICING ON YOUR HOME OR WORKPLACE PLACEEXPERIENCE IN LAPTOP SERVICING 100%*** /Servicing Computer (if you like service agreement should be negotiate) /Replacing Motherboard,Processor,Ram,Casing Etc(2nd gen,3rd gen) /Windows Formatting /Operating System Installations (Windows 95 / 98 / 2000 / XP / Ubuntu / Linux / Vista / 7 / 8 / 8.1) < Installing Charge for all Operating systems only Rs 750... Windows Install කර ගැනීමෙන් පසු අප විසින් පහත සදහන් Software’s වර්ග Install කර දෙමි./ Office Working Related Software(office 2003/2007/2010/2013) Graphic Software's(Adobe Full Collection / 3D Studio Max (2007/2009/2010) / Auto cad ETC....පරිගණකයට පැමිණෙන විවිද ආකාරයේ VIRUS ගැන ඔබ දැනුවත්ද ???ඒවාට විසදුම් සහිත ගැටළු නිරාකරණය කෙරීමේ ක්‍රම මා විසින් ඔබට.../Windows Error Resolving.... /Data Recovery,Data Backups and System Recovery /Any kind of software Issues Resolving /Formatting & Restoring /Software Installation /Internet Issues resolving and configure WiFi network and Cable network) /ADSL Router Configuration /Removal Virus /Spyware/TrojanLAPTOP BATTERY-LAPTOP KEYBOARD-LAPTOP CHARGER-LAPTOP RAM-COMPUTER PROCESSOR DESKTOP-LAPTOP SERVICE-COMPUTER SERVICE-SSD-NVME-M.2 REPLACING SERVICE-LAPTOP DISPLAY-SCREEN-COMPUTER SERVICING-LAPTOP SERVICE-LAPTOP SERVICING-LAPTOP REPAIR-COMPUTER REPAIR-COMPUTER REPAIR-LAPTOP REPAIRING-COMPUTER REPAIRINGEtc...ඔබට පහසු වෙලාවක දවස පුරා කඩිනම් විශ්වසනීය සේවය ඔබට Full time Service for you Convenient (Onward Monday to Friday Including Saturday and Sunday)Around Colombo Area i can reach your place within 1 hour, Outstation depend on DISTANCE"
Gaming Core i5 11th Gen 4GB 1TB HDD,"Rs 116,999",Unknown,https://ikman.lk/en/ad/gaming-core-i5-11th-gen-4gb-1tb-hdd-for-sale-colombo-83641,ASUS,Unknown,Used,4GB,1TB HDD,"𝗟𝗲𝗻𝗼𝘃𝗼 𝗧𝗵𝗶𝗻𝗸𝗣𝗮𝗱 𝗧𝟰𝟵𝟱𝘀 𝗔𝗠𝗗 𝗥𝘆𝘇𝗲𝗻 𝟱 𝗣𝗥𝗢 | 𝟮𝗚𝗕 𝗗𝗲𝗱𝗶𝗰𝗮𝘁𝗲𝗱 𝗥𝗮𝗱𝗲𝗼𝗻 𝗩𝗲𝗴𝗮 𝟴 𝗚𝗿𝗮𝗽𝗵𝗶𝗰𝘀 | 𝟴𝗚𝗕 𝗥𝗮𝗺 | 𝟮𝟱𝟲𝗚𝗕 𝗡𝗩𝗠𝗲 𝗟𝗮𝗽𝘁𝗼𝗽 😍🔥___________________________________Special offer Price -Rs. 79,500/=____________________________________Model – Lenovo ThinPad T495s✅ Processor : AMD Ryzen 5 PRO -3500U Turbo Processor up to 3.70 GHz ( 4MB Cache)✅ Display Type: 14 inch Full HD IPS (1920 x 1080) Display✅ Memory : 8GB DDR4 Ram✅ 256GB NVMe PCIe 4.0 SSD✅ Graphics : 2GB Dedicated Radeon Vega 8 Graphics ✅ Thunderbolt 4✅ Windows 11 Installed LicensedRs. 79,500/=03 months Warranty Fully Hardware01 Years Service WarrantyLife Time Software Warrantyඅපෙන් දැන් ඔයාලට මාස 60ක් දක්වා….Credit Card ඔස්සේ වාරික වශයෙන් ලැප්ටොප් ගෙවන්න ගන්න පුලුවන් 😍❤️📌. Maharagama , Ethul Kotte යන ශාඛා දෙකෙන්ම මිලදී ගත හැක .📌. kotte showroom name -Laptop Market Kotte .📌.Since 2011 we have been serving more than 8000 Cooperate and Local Client .📌. koko app එක මගින් ද Payment කිරීමේ හැකියාව ඇත .📌. ලංකාවේ ඕනෑම තැනකට Cash On Delivery සිදු කෙරේ.⭕. Contact us – 0786404675/ 0713507297⭕. Credit Card Installments Available⭕. Koko payment accepted____________________________________#ලංකාවේ_විශාලතම_ලැප්ටොප්_එකතුව_lapstorlk #LapstoreLk #MrLaptop #Laptop #srilankalaptops #Laptop #srilankalaptops #Laptopasialaptop #ethulkotte #Maharagamalaptop #Thinkpadlaptop #Acer #Lenovo #Asus #HP #Dell #MSI #brandnewlaptop #Acer #fypシ゚viralシfypシ゚viralシalシ #usedlaptopforsale #secondhand #BudgetFriendly #colombo #srilanka"
HP TUF Core i5 Ryzen 5 32GB 512 SSD,"Rs 178,000",Unknown,https://ikman.lk/en/ad/hp-tuf-core-i5-ryzen-5-32gb-512-ssd-for-sale-colombo-42664,HP,Unknown,Used,32GB,512 SSD,"Original Laptop Rams DDR3 and DDR4PC3L DDR3 12800 (1600MHz) Laptop  Ram4GB PC3L DDR3 Laptop  Ram  Rs.1490/-8GB PC3L DDR3 Laptop  Ram  Rs.3990/-DDR4 Laptop Ram 4GB DDR4 Laptop  Ram   Rs.3990/-8GB DDR4 Laptop  Ram   Rs.9990/-16GB DDR4 Laptop  Ram Rs.16990/-100% Good Working Condition03 Month warrantyImporters & DistributorsWholesale and Retail. island-wide Delivery Brand New SSD SATA/NVMe/M.2 Available500GB Brand New & Used SATA Desktop/CCTV Hard availableBrand New & Used Desktop/Laptop DDR5/4/3 Ram AvailableOpposite to Narahenpita Sampath Bank✅ PC SOLUTION Colombo 5 (please Search on Google)Head Office- Colombo 5480/11 Narahenpita Colombo 05Branch - Horana(98/11 Around Horana,Kalutara,Homagama,)Click on PC SOLUTION for other imported items and prices.Twenty five years of continuous service.ආනයනය කරනලද අනෙකුත් භාන්ඩ සහ මිලගනන් සදහා PC SOLUTION මත ක්ල්ක් කරන්න.තොග සහ සිල්ලර.දිවයින පුරා බෙදාහැරීම. වසර විසිපහක අඛණ්ඩ සේවය."
Laptop Core i5 10th Gen 4GB 512 SSD,"Rs 92,999",Unknown,https://ikman.lk/en/ad/laptop-core-i5-10th-gen-4gb-512-ssd-for-sale-colombo-31638,HP,Unknown,Used,4GB,512 SSD,"𝗟𝗲𝗻𝗼𝘃𝗼 𝗧𝗵𝗶𝗻𝗸𝗣𝗮𝗱 𝗧𝟰𝟵𝟱𝘀 𝗔𝗠𝗗 𝗥𝘆𝘇𝗲𝗻 𝟱 𝗣𝗥𝗢 | 𝟮𝗚𝗕 𝗗𝗲𝗱𝗶𝗰𝗮𝘁𝗲𝗱 𝗥𝗮𝗱𝗲𝗼𝗻 𝗩𝗲𝗴𝗮 𝟴 𝗚𝗿𝗮𝗽𝗵𝗶𝗰𝘀 | 𝟴𝗚𝗕 𝗥𝗮𝗺 | 𝟮𝟱𝟲𝗚𝗕 𝗡𝗩𝗠𝗲 𝗟𝗮𝗽𝘁𝗼𝗽 😍🔥___________________________________Special offer Price -Rs. 79,500/=____________________________________Model – Lenovo ThinPad T495s✅ Processor : AMD Ryzen 5 PRO -3500U Turbo Processor up to 3.70 GHz ( 4MB Cache)✅ Display Type: 14 inch Full HD IPS (1920 x 1080) Display✅ Memory : 8GB DDR4 Ram✅ 256GB NVMe PCIe 4.0 SSD✅ Graphics : 2GB Dedicated Radeon Vega 8 Graphics ✅ Thunderbolt 4✅ Windows 11 Installed LicensedRs. 79,500/=03 months Warranty Fully Hardware01 Years Service WarrantyLife Time Software Warrantyඅපෙන් දැන් ඔයාලට මාස 60ක් දක්වා….Credit Card ඔස්සේ වාරික වශයෙන් ලැප්ටොප් ගෙවන්න ගන්න පුලුවන් 😍❤️📌. Maharagama , Ethul Kotte යන ශාඛා දෙකෙන්ම මිලදී ගත හැක .📌. kotte showroom name -Laptop Market Kotte .📌.Since 2011 we have been serving more than 8000 Cooperate and Local Client .📌. koko app එක මගින් ද Payment කිරීමේ හැකියාව ඇත .📌. ලංකාවේ ඕනෑම තැනකට Cash On Delivery සිදු කෙරේ.⭕. Contact us – 0786404675/ 0713507297⭕. Credit Card Installments Available⭕. Koko payment accepted____________________________________#ලංකාවේ_විශාලතම_ලැප්ටොප්_එකතුව_lapstorlk #LapstoreLk #MrLaptop #Laptop #srilankalaptops #Laptop #srilankalaptops #Laptopasialaptop #ethulkotte #Maharagamalaptop #Thinkpadlaptop #Acer #Lenovo #Asus #HP #Dell #MSI #brandnewlaptop #Acer #fypシ゚viralシfypシ゚viralシalシ #usedlaptopforsale #secondhand #BudgetFriendly #colombo #srilanka"
MSI VivoBook Core i5 6th Gen 32GB 512 SSD,"Rs 187,500",Unknown,https://ikman.lk/en/ad/msi-vivobook-core-i5-6th-gen-32gb-512-ssd-for-sale-colombo-43982,MSI,Unknown,Used,32GB,512 SSD,Super condition💯 Message me
Latitude Core i5 12th Gen 4GB 256 SSD,"Rs 97,500",Unknown,https://ikman.lk/en/ad/latitude-core-i5-12th-gen-4gb-256-ssd-for-sale-colombo-14975,ACER,Unknown,Used,4GB,256 SSD,Hard disk.💯battry..💯casing ..💯chager..💯display..💯2gb.💯keyboard .💯touch pad.💯** lap top ek hondtm thiynwa****laptop  ekt 10 dala thiyn nisa chuttk lag wenw windows 8 wghe dnmama hondt speed**
Apple MacBook Pro 2019 8GB 1TB SSD,"Rs 217,500",Unknown,https://ikman.lk/en/ad/apple-macbook-pro-2019-8gb-1tb-ssd-for-sale-colombo-74742,APPLE,Unknown,Used,8GB,1TB SSD,"🔴 PLEASE DO READ FULL DESCRIPTION BELOW කරුණාකර සම්පූර්ණ විස්තරය පහතින් කියවන්න-------------------------------------------------------------------------🆂🅿️🅴🅲🅸🅰️🅻  🅾️🅵🅵🅴🆁𝗟𝗲𝗻𝗼𝘃𝗼 𝗟𝗮𝗽𝘁𝗼𝗽𝘀 - ( 𝗔+ 𝗚𝗿𝗮𝗱𝗲 𝗖𝗼𝗻𝗱𝗶𝘁𝗶𝗼𝗻 ) 😍💛----------------------------------------------------------------LENOVO I7 7TH GEN USE LAPTOP - Rs.76450/=MODEL - LENOVO THINKPAD T470SRAM - 8GB (Memory Max Up to 32GB)Hard Drive - 256GB SSD NVME M.2 (Can Be Updated)Display - 14"" FHD DisplayWeb camera Wi-Fi LANOperating System – 10 Or 11Battery Life - Between 2 - 4 Hrs.Brand New Condition Laptops01 Year Service Warranty💳 Commercial Credit Card මගින් ගෙවීම් සිදු කළ හැක.. (කොන්දේසි සහිතයි*)✅ අදම ගන්න – පස්සේ පහසුවෙන් ගෙවන්න | 🔥 මාස 24ක් දක්වා 0% Interest Credit Card Payments Acceptable.. (Terms & Condition Apply*)🔴 උදේ 9.00 ඉඳන් රෑ 12.00 වෙනකම් — ඔබ වෙනුවෙන් අපි OPEN! 🔥”“Open from 9:00 AM to 12:00 midnight — we’ve got you covered! 🔥”🔴 විනිමය අනුපාත හා වෙළඳපල තත්වයන් මත මිල ගනන් වෙනස් විය හැකි බව කරුණාවෙන් සලකන්න..Please note that prices may vary depending on exchange rates and market conditions..THIS PRICE IS VALID ONLY FOR 03 DAYS (07052026)🔴 විශේෂ දීමනා ලෙස ලබා දෙන මිල ගණන් යටතේ  අයිතමයන් මිලදී ගැනීමට ඔබ මෙම පොස්ටුව අපගේ ආයතනයට ඉදිරිපත් කළ යුතු අතර - එසේ නොවන සෑම විටම අපගේ කාර්ය මණ්ඩලය සාමාන්‍ය පාරිභෝගික  මිල යටතේ ඔබට භාණ්ඩ අලෙවි කරනු ඇති බව කරුණාවෙන්  සලකන්න.. (ඔන්ලයින් ඇණවුම් සදහා ස්ක්‍රීන් ෂොට් එකක් එවන්න)Please kindly consider that you have to display this post to our cashier to avail above special rates we given as offers (For online orders Please send Screenshot) If not our staff will billing all items you purchasing under our general shop sale prices.🔴 දිවයින පුරා භාණ්ඩ බෙදා හරින අතර, මුදල් ගෙවීමෙන් පසු ඔබට අදාල භාණ්ඩය කුරියර් මගින් ලබාගත හැක. (කොන්දේසි සහිතයි*)While we deliver goods island wide, you can receive your relevant item via courier after making the payment.(Terms & Condition Apply*) 🚖🚖🔴 භාණ්ඩ තොග ලැබීමේ විචල්‍යන්  මත මෙහි පලවන  සමහර චායරුප වල සහ අයිතමයේ මොඩලයන් අතර වෙනස් කම් පවතින අවස්ථාවන් තිබිය හැකි බව කරුණවෙන් සලකන්න. මිලදී ගැනීමට පෙර ඔබට අවශ්‍ය මොඩලය තිබේදැයි අපගේ ආයතනයෙන් විමසා තහවුරු කර ගත හැකිය..Above Mentioned Pictures can be different from the available stocks. You can check availability of models from our stores before make your order 🔴 වසර 16 කට වඩා වැඩි අලෙවිය සහ විස්වාසනීය සේවා සැපයීමේ පුරෝගමියා වන අපගේ අද්විතීය හා පලපුරුදු සේවාවන් ඔබත් ලබාගන්න..Avail our unique and experienced services pioneered in over 16 years of sales and reliable services. 💳 ක්‍රෙඩිට් සහ ඩෙබිට් කාඩ්පත් මගින් ගෙවීම් සිදු කළ හැක.. (කොන්දේසි සහිතයි*)Card Payments Acceptable.. (Terms & Condition Apply*)🔴 ""Koko ගෙවීම් පහසුකම ලබාගත හැක.. (කොන්දේසි සහිතයි*)Koko payment available.. (Terms & Condition Apply*) 📍🗺️කොළඹ දෙස සිට පැමිණෙන විට කිරිබත්ගොඩ Color Light එක පසු කර මීටර් 30 ක් පමණ එනවිට දකුණු පස පිහිටි ShaTech Zone පස්මහල් ගොඩනැගිල්ල..PLEASE VISIT OUR WEBSITE FOR MORE DEALS-----------------------------------------------------------------------ShaTech Zone – Kiribathgoda 34/B, New Kandy Road, Kiribathgoda Find on Google maps – ShaTech ZoneBEST PRICE CONTACTPosted By - Admin II"
Laptop Core i5 11th Gen 4GB 1TB HDD,"Rs 94,999",Unknown,https://ikman.lk/en/ad/laptop-core-i5-11th-gen-4gb-1tb-hdd-for-sale-colombo-25449,DELL,Unknown,Used,4GB,1TB HDD,core i5 11th gen8gb ram1 tb storage Original chargerNo issues
