Title,Price,Location_Category,Link,Brand,Model,Condition,Description
HUAWEI Tablet 2GB RAM 64GB Storage,"Rs 21,500",Unknown,https://ikman.lk/en/ad/huawei-tablet-2gb-ram-64gb-storage-for-sale-colombo-88314,HUAWEI,2GB 64GB,Used,"(Opposite To Gammana Road, Near By People's Leasing Maharagama , Sen-Saal Maharagama / Sampath Bank Super Branch Maharagama / Teaching Training College Maharagama) Parking Facility Available.(ගම්මාන පාර ඉදිරිපිට / පීපල්ස් ලීසින් මහරගම අසල / සෙන්-සාල් මහරගම අසල  /ගුරු විද්‍යාලය / මහරගම සම්පත් බැංකුව සුපර් ශාඛාව අසල) වාහන නැවතිමේ පහසුකම් ඇත.★ අපගේ www.emobile.lk වෙබ් අඩවියට පිවිසෙන්න. ★#Promotion_Price★ Samsung Galaxy Tab A11 Plus (8GB RAM|256GB) - Rs.99,990/=🔴 DIRECT IMPORT / BRAND NEW / SEALED PACK / ORIGINAL / NON TRCSL APPROVED / 1 WEEK CHECKING WARRANTY.✔ 100% Brand New Sealed Box With Untouched Original Accessories★ Samsung Galaxy Tab A11 Plus (8GB RAM|256GB) - Rs.00,000/=1 Year SOFTLOGIC Company Warranty. +TRCSL APPROVED.✔ 1 Year SOFTLOGIC Company Warranty. (Hardware & Software)..✔ 100% Brand New Sealed Box With Untouched Original AccessoriesPrice Change Day By Day Call Us For The Best Price.දවසින් දවස මිල ගනන් වෙනස් වේ අඩුම මිල ගනන් සදහා අපව අමතන්න.🔴 KOKO PAYMENT AVAILABLE 👉 CREDIT CARD PAYMENTS ACCEPTED💳👉 NSTALLMENT PLAN AVAILABLE💳👉 Delivery can be Arranged...🛵🚛🔴 Visit Our Shop :emobile Maharagama - emobile.lkEMOBILE (PVT) LTDNo.207/1/1C,High Level Road,Maharagama.(google ""emobile Maharagama"" for Direction)🔴 Business Hours :09:00 AM to 09:00 PM Weekdays & Saturday09.00 AM to 09.00 PM on Sundays(ඔබ කොළඹ නගරය තුළ සිටින අයෙකු නම්, පැය 3ක් වැනි කෙටි කාලයක් තුළදී භාණ්ඩය ඔබ වෙත ගෙන්වා ගත හැකි අතර එය ලැබුණු පසුව ගෙවීම් කළ හැක. | ඔබ ශ්‍රි ලංකාවේ වෙනත් ප්‍රදේශයක සිටින අයෙකු නම් පැය 24ක් තුළදී භාණ්ඩය ඔබ වෙත ගෙන්වා ගත හැක.)🔴☞ SAME DAY DELIVERY LOCATION - 🚩●Around COLOMBO 🚩●COLOMBO 🚩●BORELLA 🚩●KOLLOPITIYA 🚩●BAMBALAPITIYA 🚩●BATHTHARAMULLA 🚩 ●KOTTE 🚩●MALABE 🚩●BORELESGAMUWA 🚩●PILIYANDALA 🚩●NUGEGODA 🚩●MAHARAGAMA🚩●AVISSAWELLA 🚩●RATHNAPURA🚩●NEG0MBO 🚩●KADAWATHA 🚩●GAMPATHA 🚩●MORATUWA🚩●PANADURA 🚩●KALUTHARA 🚩●ATHUTHGAMA 🚩●GALLE 🚩●MATHARA ★ මෙම විශේෂ දීමනාව තොග අවසන් වනතුරු පමණයි. මෙම දීමනා මිලදී ගැනිමෙදි මෙම Post එක ඉදිරිපත් කරන්න.★09"
ASUS Tablet 8GB RAM 64GB Storage,"Rs 76,000",Unknown,https://ikman.lk/en/ad/asus-tablet-8gb-ram-64gb-storage-for-sale-colombo-36812,ASUS,8GB 64GB,New,"🌸𝗦𝗔𝗠𝗦𝗨𝗡𝗚 𝗚𝗔𝗟𝗔𝗫𝗬 𝗔𝟴 𝗧𝗔𝗕🌸🩸𝐏𝐥𝐚𝐭𝐟𝐨𝐫𝐦 𝐎𝐒 𝐀𝐧𝐝𝐫𝐨𝐢𝐝 𝟏𝟏,🩸𝐔𝐩𝐠𝐫𝐚𝐝𝐚𝐛𝐥𝐞 𝐭𝐨 𝐀𝐧𝐝𝐫𝐨𝐢𝐝 𝟏𝟒, 𝐎𝐧𝐞 𝐔𝐈 𝟔🩸𝐂𝐡𝐢𝐩𝐬𝐞𝐭 𝐔𝐧𝐢𝐬𝐨𝐜 𝐓𝐢𝐠𝐞𝐫 𝐓𝟔𝟏𝟖 (𝟏𝟐 𝐧𝐦)🩸𝐂𝐏𝐔 𝐎𝐜𝐭𝐚-𝐜𝐨𝐫𝐞 (𝟐𝐱𝟐.𝟎 𝐆𝐇𝐳 𝐂𝐨𝐫𝐭𝐞𝐱-𝐀𝟕𝟓 & 𝟔𝐱𝟐.𝟎 𝐆𝐇𝐳 𝐂𝐨𝐫𝐭𝐞𝐱-𝐀𝟓𝟓)🩸𝐆𝐏𝐔 𝐌𝐚𝐥𝐢 𝐆𝟓𝟐 𝐌𝐏𝟐🩸𝐌𝐞𝐦𝐨𝐫𝐲 𝐂𝐚𝐫𝐝 𝐬𝐥𝐨𝐭 𝐦𝐢𝐜𝐫𝐨 𝐒𝐃𝐗𝐂 (𝐝𝐞𝐝𝐢𝐜𝐚𝐭𝐞𝐝 𝐬𝐥𝐨𝐭)🩸𝐈𝐧𝐭𝐞𝐫𝐧𝐚𝐥 𝟔𝟒𝐆𝐁 𝟒𝐆𝐁 𝐑𝐀𝐌🩸𝐌𝐚𝐢𝐧 𝐂𝐚𝐦𝐞𝐫𝐚 𝐒𝐢𝐧𝐠𝐥𝐞 𝟖 𝐌𝐏, 𝐀𝐅🩸𝐕𝐢𝐝𝐞𝐨 𝟏𝟎𝟖𝟎𝐩@𝟑𝟎𝐟𝐩𝐬🩸𝐒𝐞𝐥𝐟𝐢𝐞 𝐜𝐚𝐦𝐞𝐫𝐚 𝐒𝐢𝐧𝐠𝐥𝐞 𝟓 𝐌𝐏🩸𝐕𝐢𝐝𝐞𝐨 𝟏𝟎𝟖𝟎𝐩@𝟑𝟎𝐟𝐩𝐬📌𝗨𝘀𝗲𝗱📌𝗕𝗿𝗮𝗻𝗱 𝗡𝗲𝘄 𝗖𝗼𝗻𝗱𝗶𝘁𝗶𝗼𝗻📌𝗥𝗲𝘁𝗮𝗶𝗹 𝗔𝘃𝗮𝗶𝗹𝗮𝗯𝗹𝗲📌𝗪𝗲 𝗮𝗰𝗰𝗲𝗽𝘁 𝗮𝗹𝗹 𝗱𝗲𝗯𝗶𝘁, 𝗰𝗿𝗲𝗱𝗶𝘁 𝗰𝗮𝗿𝗱 & 𝗞𝗼𝗸𝗼 𝗣𝗮𝘆✅𝗥𝘀.𝟱𝟴,𝟬𝟬𝟬/=✅𝟬𝟯 𝗠𝗼𝗻𝘁𝗵𝘀 𝗪𝗮𝗿𝗿𝗮𝗻𝘁𝘆🏢𝗟𝗢𝗖𝗔𝗧𝗜𝗢𝗡 - 𝗝𝗡𝗖 𝗖𝗢𝗠𝗣𝗨𝗧𝗘𝗥𝗦, 𝗞𝗢𝗧𝗧𝗔𝗪𝗔.𝗵𝘁𝘁𝗽𝘀://𝗺𝗮𝗽𝘀.𝗮𝗽𝗽.𝗴𝗼𝗼.𝗴𝗹/𝗞𝟰𝟭𝟵𝗧𝗫𝟮𝟮𝗶𝘄𝗫𝟱𝗕𝟰𝟲𝟭𝟵"
XIAOMI Tablet 16GB RAM 64GB Storage,"Rs 83,999",Unknown,https://ikman.lk/en/ad/xiaomi-tablet-16gb-ram-64gb-storage-for-sale-colombo-93115,XIAOMI,16GB 64GB,Used,"NE❌️EL  ‎(Nexel)‎ Powering Your Tech Future PLEASE CALL BEFORE YOU REACH OUR SHOPTO CHECK WHETHER THE STOCK IS AVAILABLE OR NOT‎‎* Brand new Sealed Pack‎* 100% Genuine Products ‎* Credit Card Payments Accepted.(Condition Apply)‎* ⁠Prizes will change according to colour changes and country region‎*Best after sales support and service ‎*koko payment accepted 💫‎*one year warranty 🔥‎‎☆(SEYLAN BANK)‎●12 Months ‎●24 Months  ‎‎☆(COMMERCIAL BANK)‎●6 Months ‎●12 Months  ‎●18 Months ‎●24 Months ‎‎☆(SAMPATH BANK)‎●6 Months ‎●12 Months ‎●24 Months ‎●40 Months ‎‎*Cash on Delivery (Colombo Only)‎*Delivery & Pickup Loacation - Liberty Plaza Colombo 03 ‎‎Authorised Dealer for‎‎For More Details Please Contact us or Visit Our Showroom ‎‎NE❌️EL ‎No:1/34U 1st Floor,‎Liberty Plaza‎‎‎Bussines hours‎10.00 AM - 07.30 PM‎Chat on WhatsApp‎"
HUAWEI Tablet 4GB RAM 64GB Storage,"Rs 53,000",Unknown,https://ikman.lk/en/ad/huawei-tablet-4gb-ram-64gb-storage-for-sale-colombo-74176,HUAWEI,4GB 64GB,New,"(Opposite To Gammana Road, Near By People's Leasing Maharagama , Sen-Saal Maharagama / Sampath Bank Super Branch Maharagama / Teaching Training College Maharagama) Parking Facility Available.(ගම්මාන පාර ඉදිරිපිට / පීපල්ස් ලීසින් මහරගම අසල / සෙන්-සාල් මහරගම අසල  /ගුරු විද්‍යාලය / මහරගම සම්පත් බැංකුව සුපර් ශාඛාව අසල) වාහන නැවතිමේ පහසුකම් ඇත.★ අපගේ www.emobile.lk වෙබ් අඩවියට පිවිසෙන්න. ★#Promotion_Pricea★ Black View Tab 20 Wifi Tab (4GB RAM|64GB) - Rs.29,990/=🔴 DIRECT IMPORT / BRAND NEW / SEALED PACK / ORIGINAL / NON TRCSL APPROVED / 1 WEEK CHECKING WARRANTY.★ Black View Tab 20 Wifi Tab (4GB RAM|64GB) - Rs.32,490/=✔ 18 Month NEXUS Company Warranty.(Hardware & Software)✔ 100% Brand New Sealed Box With Untouched Original AccessoriesPrice Change Day By Day Call Us For The Best Price.දවසින් දවස මිල ගනන් වෙනස් වේ අඩුම මිල ගනන් සදහා අපව අමතන්න.🔴 KOKO PAYMENT AVAILABLE 👉 CREDIT CARD PAYMENTS ACCEPTED💳👉 NSTALLMENT PLAN AVAILABLE💳👉 Delivery can be Arranged...🛵🚛🔴 Visit Our Shop :emobile Maharagama - emobile.lkEMOBILE (PVT) LTDNo.207/1/1C,High Level Road,Maharagama.(google ""emobile Maharagama"" for Direction)🔴 Business Hours :09:00 AM to 09:00 PM Weekdays & Saturday09.00 AM to 09.00 PM on Sundays(ඔබ කොළඹ නගරය තුළ සිටින අයෙකු නම්, පැය 3ක් වැනි කෙටි කාලයක් තුළදී භාණ්ඩය ඔබ වෙත ගෙන්වා ගත හැකි අතර එය ලැබුණු පසුව ගෙවීම් කළ හැක. | ඔබ ශ්‍රි ලංකාවේ වෙනත් ප්‍රදේශයක සිටින අයෙකු නම් පැය 24ක් තුළදී භාණ්ඩය ඔබ වෙත ගෙන්වා ගත හැක.)🔴☞ SAME DAY DELIVERY LOCATION - 🚩●Around COLOMBO 🚩●COLOMBO 🚩●BORELLA 🚩●KOLLOPITIYA 🚩●BAMBALAPITIYA 🚩●BATHTHARAMULLA 🚩 ●KOTTE 🚩●MALABE 🚩●BORELESGAMUWA 🚩●PILIYANDALA 🚩●NUGEGODA 🚩●MAHARAGAMA🚩●AVISSAWELLA 🚩●RATHNAPURA🚩●NEG0MBO 🚩●KADAWATHA 🚩●GAMPATHA 🚩●MORATUWA🚩●PANADURA 🚩●KALUTHARA 🚩●ATHUTHGAMA 🚩●GALLE 🚩●MATHARA ★ මෙම විශේෂ දීමනාව තොග අවසන් වනතුරු පමණයි. මෙම දීමනා මිලදී ගැනිමෙදි මෙම Post එක ඉදිරිපත් කරන්න.★01"
XIAOMI Tablet 2GB RAM 256GB Storage,"Rs 53,999",Unknown,https://ikman.lk/en/ad/xiaomi-tablet-2gb-ram-256gb-storage-for-sale-colombo-16230,XIAOMI,2GB 256GB,Used,"NE❌️EL  ‎(Nexel)‎ Powering Your Tech Future PLEASE CALL BEFORE YOU REACH OUR SHOPTO CHECK WHETHER THE STOCK IS AVAILABLE OR NOT‎‎* Brand new Sealed Pack‎* 100% Genuine Products ‎* Credit Card Payments Accepted.(Condition Apply)‎* ⁠Prizes will change according to colour changes and country region‎*Best after sales support and service ‎*koko payment accepted 💫‎*one year warranty 🔥‎‎☆(SEYLAN BANK)‎●12 Months ‎●24 Months  ‎‎☆(COMMERCIAL BANK)‎●6 Months ‎●12 Months  ‎●18 Months ‎●24 Months ‎‎☆(SAMPATH BANK)‎●6 Months ‎●12 Months ‎●24 Months ‎●40 Months ‎‎*Cash on Delivery (Colombo Only)‎*Delivery & Pickup Loacation - Liberty Plaza Colombo 03 ‎‎Authorised Dealer for‎‎For More Details Please Contact us or Visit Our Showroom ‎‎NE❌️EL ‎No:1/34U 1st Floor,‎Liberty Plaza‎‎‎Bussines hours‎10.00 AM - 07.30 PM‎Chat on WhatsApp‎"
HUAWEI Tablet 16GB RAM 64GB Storage,"Rs 76,000",Unknown,https://ikman.lk/en/ad/huawei-tablet-16gb-ram-64gb-storage-for-sale-colombo-69196,HUAWEI,16GB 64GB,Used,"ඇළුත්ම ලැප්ටොප්ස් ලංකාවේ අඩුම මිලට අවුරුදු 10කට වඩා විශ්වාස දිනූ තැනකින් දැන් ලබාගත හැක☻ 𝗜𝗺𝗽𝗼𝗿𝘁𝗲𝗱 𝗳𝗿𝗼𝗺 𝗨𝗦𝗔 (𝑩𝒆𝒕𝒕𝒆𝒓 𝑷𝒓𝒐𝒅𝒖𝒄𝒕 𝑸𝒖𝒂𝒍𝒊𝒕𝒚 𝒕𝒉𝒂𝒏 𝒍𝒐𝒄𝒂𝒍𝒍𝒚 𝒂𝒗𝒂𝒊𝒍𝒂𝒃𝒍𝒆 𝑳𝒂𝒑𝒕𝒐𝒑𝒔)☻ Brand New Sealed Pack☻ 03 Year Warranty (01 Year Hardware + 02 Year Service)☻ This laptop has very latest 14th Generation 𝗖𝗼𝗿𝗲 𝗨𝗹𝘁𝗿𝗮 𝗶𝟱 𝟭𝟰-𝗖𝗼𝗿𝗲 𝗛-𝗦𝗲𝗿𝗶𝗲𝘀 𝗛𝗶𝗴𝗵 𝗣𝗲𝗿𝗳𝗼𝗿𝗺𝗮𝗻𝗰𝗲 Processor☻ 18MB Cache☻ 15.6-inch FullHD LED Display☻ 8GB RAM☻ 512GB NVMe SSD☻ Genuine Windows 11Lᴀᴘ.ʟᴋ Lᴀᴘᴛᴏᴘ Gᴀʟʟᴇʀʏ - Nᴜɢᴇɢᴏᴅᴀ𝑪𝒂𝒔𝒉 𝒐𝒏 𝑫𝒆𝒍𝒊𝒗𝒆𝒓𝒚 (𝑪𝑶𝑫) 𝑰𝒔𝒍𝒂𝒏𝒅𝒘𝒊𝒅𝒆𝙪𝙥 𝙩𝙤 36 𝙈𝙤𝙣𝙩𝙝𝙨 𝘾𝙧𝙚𝙙𝙞𝙩 𝘾𝙖𝙧𝙙 𝙄𝙣𝙨𝙩𝙖𝙡𝙡𝙢𝙚𝙣𝙩 𝙋𝙡𝙖𝙣𝙨 𝘼𝙫𝙖𝙞𝙡𝙖𝙗𝙡𝙚𝙒𝙚 𝙖𝙘𝙘𝙚𝙥𝙩 𝙆𝙊𝙆𝙊 (වාරික 3කට ගෙවන්න)====================================Go to the below link to Order Online or Visit to our showroom at Nugegodahttps://www.lap.lk/====================================HP 15-fd1003nqIntel Core™ Ultra 5-125H (14th Gen) 14-Core Processor up to 4.50 GHz18MB Intel® Smart CacheIntel® Arc™ Graphics15.6-inch FullHD LED  Display8GB DDR5 RAM512GB NVMe SSD1x USB Type-C® 5Gbps signaling rate (supports data transfer only and does not support charging or external monitors)2x USB Type-A 5Gbps signaling rate1x HDMI 1.4bBluetooth 5.4HP True Vision 720p HD cameraWiFi 6Genuine Windows 11Natural SilverRs. 199,990/- with 01 Year Hardware Warranty + 02 Years Service Warranty𝘓𝘰𝘤𝘢𝘵𝘪𝘰𝘯:𝘓𝘢𝘱.𝘭𝘬 𝘓𝘢𝘱𝘵𝘰𝘱 𝘎𝘢𝘭𝘭𝘦𝘳𝘺𝘕𝘰. 06, 2𝘯𝘥 𝘓𝘢𝘯𝘦𝘑𝘢𝘮𝘣𝘶𝘨𝘢𝘮𝘶𝘭𝘭𝘢 Mawatha𝘕𝘶𝘨𝘦g𝘰𝘥𝘢𝘖𝘱𝘦𝘯𝘪𝘯𝘨 𝘏𝘰𝘶𝘳𝘴:𝘔𝘰𝘯𝘥𝘢𝘺 𝘵𝘰 𝘍𝘳𝘪𝘥𝘢𝘺 9.30𝘢𝘮 𝘵𝘰 7.00𝘱𝘮𝘚𝘢𝘵𝘶𝘳𝘥𝘢𝘺 & 𝘚𝘶𝘯𝘥𝘢𝘺 - 9.30𝘢𝘮 𝘵𝘰 3.00𝘱𝘮අපගේ විකිනීමට ඇති අනෙකුත් ලැප්ටොප්ස් වල විස්තර පහල ""More ads from Lap.lk"" මත ක්ලික් කර හෝ අපගේ http://www.lap.lk වෙබ් පිටුව වෙත ගොස් බලන්න."
ASUS Tablet 8GB RAM 32GB Storage,"Rs 42,999",Unknown,https://ikman.lk/en/ad/asus-tablet-8gb-ram-32gb-storage-for-sale-colombo-51074,ASUS,8GB 32GB,Used,"‎⭕MOBILE CARE ‎‎🔰 Brand new Sealed Pack‎🔰 100% Genuine Products ‎🔰 Credit Card Payments Accepted.(Condition Apply)‎🔰 ⁠Prices will change according to color, country / region‎🔰After sales service and support will be provided‎🔰koko payment accepted ‎🔰one year warranty/ company warranty for limited stocks. ‎‎☆(SEYLAN BANK)‎●12 Months ‎●24 Months  ‎‎☆(COMMERCIAL BANK)‎●6 Months ‎●12 Months  ‎●18 Months ‎●24 Months ‎‎☆(SAMPATH BANK)‎●6 Months‎●12 Months ‎●24 Months‎●40 Months ‎‎♦️Cash on Delivery (Colombo Only)‎♦️Delivery & Pickup Loacation - Liberty Plaza Colombo 03 ‎‎For More Details Please Contact us or Visit  Showroom ‎MOBILE CARE ‎No 24,1ST FLOOR LIBERTY PLAZA COLOMBO 03‎‎‎Bussines hours‎10.00 AM - 07.30 PM"
Apple iPad 2GB RAM 512GB,"Rs 137,999",Unknown,https://ikman.lk/en/ad/apple-ipad-2gb-ram-512gb-for-sale-colombo-42829,APPLE,2GB 512GB,Used,"‎⭕MOBILE CARE ‎‎🔰 Brand new Sealed Pack‎🔰 100% Genuine Products ‎🔰 Credit Card Payments Accepted.(Condition Apply)‎🔰 ⁠Prices will change according to color, country / region‎🔰After sales service and support will be provided‎🔰koko payment accepted ‎🔰one year warranty/ company warranty for limited stocks. ‎‎☆(SEYLAN BANK)‎●12 Months ‎●24 Months  ‎‎☆(COMMERCIAL BANK)‎●6 Months ‎●12 Months  ‎●18 Months ‎●24 Months ‎‎☆(SAMPATH BANK)‎●6 Months‎●12 Months ‎●24 Months‎●40 Months ‎‎♦️Cash on Delivery (Colombo Only)‎♦️Delivery & Pickup Loacation - Liberty Plaza Colombo 03 ‎‎For More Details Please Contact us or Visit  Showroom ‎MOBILE CARE ‎No 24,1ST FLOOR LIBERTY PLAZA COLOMBO 03‎‎‎Bussines hours‎10.00 AM - 07.30 PM"
Apple iPad 16GB RAM 512GB,"Rs 323,500",Unknown,https://ikman.lk/en/ad/apple-ipad-16gb-ram-512gb-for-sale-colombo-16948,APPLE,16GB 512GB,New,"X-MOBILESAMSUNG GALAXY• Brand New Sealed Pack• 100% Genuine Products• Credit Card Payments Accepted (Conditions Apply)• Best After-Sales Support and Service• One Year Software Warranty• Cash on Delivery (Colombo Only)• Delivery  Pickup Location - Liberty Plaza, Colombo 03• රටේ පවතින තත්ත්වය හේතුවෙන් ජංගම දුරකථනවල මිල ගණන් දවසින් දවස වෙනස් වන බැවින්, කරුණාකර අප වෙත ඇමතුමක් ලබාදී අද දින මිල ගණන් අහන්න.Authorized Dealer for:Flexible Payment Options:• Installment plans available for up to 40 months• 0% Interest Financing Available for Bank Installments (Terms and Conditions Apply)• Koko Payment Options Available (Terms and Conditions Apply)For More Details, Please Contact Us or Visit Our ShowroomX Mobile  No: 42N, Ground Floor,  Liberty Plaza,  Colombo 03  Google Search ""X MOBILE"" for DirectionsBusiness Hours:  10:00 AM - 07:00 PMChat with Us on WhatsAppGet your items delivered to you! 🔥"
ASUS Tablet 2GB RAM 1TB Storage,"Rs 225,500",Unknown,https://ikman.lk/en/ad/asus-tablet-2gb-ram-1tb-storage-for-sale-colombo-75173,ASUS,2GB 1TB,New,"Special offer Price - Rs 536,000/=____________________Model – Asus TUF F16 fx608jpr✅ Processor : Intel® Core™ i7 Processor 14650HX Processor (30MB Cache, up to 5.2 GHz, 16 cores, 24 Threads)✅ Display Type : 16 inch WUXGA (1920x1200),Refresh Rate:165Hz, Display✅ Memory : 16GB Ram DDR5-5600 ( Max 64GB )✅ 1TB PCIe® 4.0 NVMe™ M.2 SSD ( + NVMe Slot )✅ Graphics : NVIDIA® GeForce RTX™ 5070 / 8GB GDDR7 Graphics✅ 1-Zone RGB Gaming Keyboard✅ Wi-Fi 6E✅ Weight : 2.20 Kg (4.85 lbs)✅ 1080P FHD IR Camera for Windows Hello✅ Windows 11 Installed LicensedRs 536,000/=12 months Warranty Fully Hardware02 Years Service WarrantyLife Time Software Warrantyඅපෙන් දැන් ඔයාලට මාස 60ක් දක්වා….Credit Card ඔස්සේ වාරික වශයෙන් ලැප්ටොප් ගෙවන්න ගන්න පුලුවන් 😍❤️📌. kotte showroom name -Laptop Market Kotte .📌.Since 2011 we have been serving more than 8000 Cooperate and Local Client .📌. koko app එක මගින් ද Payment කිරීමේ හැකියාව ඇත📌. ලංකාවේ ඕනෑම තැනකට Cash On Delivery සිදු කෙරේ⭕. Credit Card Installments Available⭕. Koko payment accepted"
ASUS Tablet 4GB RAM 256GB Storage,"Rs 103,999",Unknown,https://ikman.lk/en/ad/asus-tablet-4gb-ram-256gb-storage-for-sale-colombo-33193,ASUS,4GB 256GB,New,"X-MOBILESAMSUNG GALAXY• Brand New Sealed Pack• 100% Genuine Products• Credit Card Payments Accepted (Conditions Apply)• Best After-Sales Support and Service• One Year Software Warranty• Cash on Delivery (Colombo Only)• Delivery  Pickup Location - Liberty Plaza, Colombo 03• රටේ පවතින තත්ත්වය හේතුවෙන් ජංගම දුරකථනවල මිල ගණන් දවසින් දවස වෙනස් වන බැවින්, කරුණාකර අප වෙත ඇමතුමක් ලබාදී අද දින මිල ගණන් අහන්න.Authorized Dealer for:Flexible Payment Options:• Installment plans available for up to 40 months• 0% Interest Financing Available for Bank Installments (Terms and Conditions Apply)• Koko Payment Options Available (Terms and Conditions Apply)For More Details, Please Contact Us or Visit Our ShowroomX Mobile  No: 42N, Ground Floor,  Liberty Plaza,  Colombo 03  Google Search ""X MOBILE"" for DirectionsBusiness Hours:  10:00 AM - 07:00 PMChat with Us on WhatsAppGet your items delivered to you! 🔥"
AMAZON Tablet 8GB RAM 256GB Storage,"Rs 72,999",Unknown,https://ikman.lk/en/ad/amazon-tablet-8gb-ram-256gb-storage-for-sale-colombo-12565,AMAZON,8GB 256GB,Used,"NE❌️EL  ‎(Nexel)‎ Powering Your Tech Future PLEASE CALL BEFORE YOU REACH OUR SHOPTO CHECK WHETHER THE STOCK IS AVAILABLE OR NOT‎‎* Brand new Sealed Pack‎* 100% Genuine Products ‎* Credit Card Payments Accepted.(Condition Apply)‎* ⁠Prizes will change according to colour changes and country region‎*Best after sales support and service ‎*koko payment accepted 💫‎*one year warranty 🔥‎‎☆(SEYLAN BANK)‎●12 Months ‎●24 Months  ‎‎☆(COMMERCIAL BANK)‎●6 Months ‎●12 Months  ‎●18 Months ‎●24 Months ‎‎☆(SAMPATH BANK)‎●6 Months ‎●12 Months ‎●24 Months ‎●40 Months ‎‎*Cash on Delivery (Colombo Only)‎*Delivery & Pickup Loacation - Liberty Plaza Colombo 03 ‎‎Authorised Dealer for‎‎For More Details Please Contact us or Visit Our Showroom ‎‎NE❌️EL ‎No:1/34U 1st Floor,‎Liberty Plaza‎‎‎Bussines hours‎10.00 AM - 07.30 PM‎Chat on WhatsApp‎"
HUAWEI Tablet 16GB RAM 1TB Storage,"Rs 159,999",Unknown,https://ikman.lk/en/ad/huawei-tablet-16gb-ram-1tb-storage-for-sale-colombo-33564,HUAWEI,16GB 1TB,Used,"(Opposite To Gammana Road, Near By People's Leasing Maharagama , Sen-Saal Maharagama / Sampath Bank Super Branch Maharagama / Teaching Training College Maharagama) Parking Facility Available.(ගම්මාන පාර ඉදිරිපිට / පීපල්ස් ලීසින් මහරගම අසල / සෙන්-සාල් මහරගම අසල  /ගුරු විද්‍යාලය / මහරගම සම්පත් බැංකුව සුපර් ශාඛාව අසල) වාහන නැවතිමේ පහසුකම් ඇත.★ අපගේ www.emobile.lk වෙබ් අඩවියට පිවිසෙන්න. ★#Promotion_Pricea★ Black View Tab 20 Wifi Tab (4GB RAM|64GB) - Rs.29,990/=🔴 DIRECT IMPORT / BRAND NEW / SEALED PACK / ORIGINAL / NON TRCSL APPROVED / 1 WEEK CHECKING WARRANTY.★ Black View Tab 20 Wifi Tab (4GB RAM|64GB) - Rs.32,490/=✔ 18 Month NEXUS Company Warranty.(Hardware & Software)✔ 100% Brand New Sealed Box With Untouched Original AccessoriesPrice Change Day By Day Call Us For The Best Price.දවසින් දවස මිල ගනන් වෙනස් වේ අඩුම මිල ගනන් සදහා අපව අමතන්න.🔴 KOKO PAYMENT AVAILABLE 👉 CREDIT CARD PAYMENTS ACCEPTED💳👉 NSTALLMENT PLAN AVAILABLE💳👉 Delivery can be Arranged...🛵🚛🔴 Visit Our Shop :emobile Maharagama - emobile.lkEMOBILE (PVT) LTDNo.207/1/1C,High Level Road,Maharagama.(google ""emobile Maharagama"" for Direction)🔴 Business Hours :09:00 AM to 09:00 PM Weekdays & Saturday09.00 AM to 09.00 PM on Sundays(ඔබ කොළඹ නගරය තුළ සිටින අයෙකු නම්, පැය 3ක් වැනි කෙටි කාලයක් තුළදී භාණ්ඩය ඔබ වෙත ගෙන්වා ගත හැකි අතර එය ලැබුණු පසුව ගෙවීම් කළ හැක. | ඔබ ශ්‍රි ලංකාවේ වෙනත් ප්‍රදේශයක සිටින අයෙකු නම් පැය 24ක් තුළදී භාණ්ඩය ඔබ වෙත ගෙන්වා ගත හැක.)🔴☞ SAME DAY DELIVERY LOCATION - 🚩●Around COLOMBO 🚩●COLOMBO 🚩●BORELLA 🚩●KOLLOPITIYA 🚩●BAMBALAPITIYA 🚩●BATHTHARAMULLA 🚩 ●KOTTE 🚩●MALABE 🚩●BORELESGAMUWA 🚩●PILIYANDALA 🚩●NUGEGODA 🚩●MAHARAGAMA🚩●AVISSAWELLA 🚩●RATHNAPURA🚩●NEG0MBO 🚩●KADAWATHA 🚩●GAMPATHA 🚩●MORATUWA🚩●PANADURA 🚩●KALUTHARA 🚩●ATHUTHGAMA 🚩●GALLE 🚩●MATHARA ★ මෙම විශේෂ දීමනාව තොග අවසන් වනතුරු පමණයි. මෙම දීමනා මිලදී ගැනිමෙදි මෙම Post එක ඉදිරිපත් කරන්න.★01"
